Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
3950.5,0.0398256587063457,0.00286982633265,0.3148326235572214,0.003098802474054,0.0774348773953923,0.0095426726250218,0.1995167579101037,0.0039982342997681,0.0045783865860577
3951.0,0.0398215078180474,0.0028695273710445,0.3147998014045737,0.0030984796802634,0.0774268071895834,0.0095416780847313,0.1994959593330008,0.0039978179156524,0.0045779098838317
3951.5,0.0398173578527148,0.0028692284758689,0.3147669865525537,0.0030981569581917,0.0774187387780463,0.0095406837655629,0.1994751653816437,0.0039974016240191,0.0045774332874549
3952.0,0.039813208810033,0.0028689296471004,0.314734178998669,0.0030978343078144,0.0774106721601688,0.0095396896674409,0.1994543760544536,0.0039969854248366,0.0045769567968913
3952.5,0.0398090606896872,0.0028686308847163,0.3147013787404283,0.0030975117291072,0.0774026073353389,0.0095386957902901,0.1994335913498521,0.0039965693180736,0.0045764804121049
3953.0,0.0398049134913627,0.0028683321886942,0.3146685857753415,0.0030971892220456,0.077394544302945,0.009537702134035,0.1994128112662616,0.0039961533036985,0.0045760041330597
3953.5,0.0398007672147451,0.0028680335590113,0.3146358001009195,0.0030968667866052,0.0773864830623757,0.0095367086986003,0.1993920358021055,0.0039957373816798,0.0045755279597195
3954.0,0.0397966218595198,0.002867734995645,0.3146030217146747,0.0030965444227615,0.0773784236130199,0.0095357154839108,0.1993712649558073,0.0039953215519861,0.0045750518920485
3954.5,0.0397924774253727,0.0028674364985728,0.3145702506141203,0.0030962221304903,0.0773703659542667,0.009534722489891,0.199350498725792,0.0039949058145859,0.0045745759300107
3955.0,0.0397883339119897,0.002867138067772,0.3145374867967707,0.003095899909767,0.0773623100855057,0.0095337297164658,0.1993297371104847,0.0039944901694478,0.0045741000735701
3955.5,0.0397841913190568,0.0028668397032201,0.3145047302601415,0.0030955777605674,0.0773542560061266,0.0095327371635599,0.1993089801083116,0.0039940746165404,0.0045736243226907
3956.0,0.0397800496462602,0.0028665414048945,0.3144719810017496,0.003095255682867,0.0773462037155193,0.0095317448310982,0.1992882277176994,0.0039936591558323,0.0045731486773367
3956.5,0.0397759088932863,0.0028662431727727,0.3144392390191128,0.0030949336766416,0.0773381532130743,0.0095307527190056,0.1992674799370757,0.0039932437872921,0.0045726731374721
3957.0,0.0397717690598216,0.0028659450068321,0.3144065043097501,0.0030946117418667,0.0773301044981821,0.0095297608272069,0.1992467367648687,0.0039928285108884,0.004572197703061
3957.5,0.0397676301455526,0.0028656469070501,0.3143737768711817,0.0030942898785181,0.0773220575702335,0.0095287691556271,0.1992259981995073,0.00399241332659,0.0045717223740676
3958.0,0.0397634921501661,0.0028653488734043,0.3143410567009289,0.0030939680865715,0.0773140124286198,0.0095277777041912,0.1992052642394213,0.0039919982343653,0.004571247150456
3958.5,0.0397593550733491,0.0028650509058721,0.3143083437965142,0.0030936463660024,0.0773059690727323,0.009526786472824,0.1991845348830409,0.0039915832341831,0.0045707720321903
3959.0,0.0397552189147887,0.0028647530044311,0.3142756381554611,0.0030933247167868,0.0772979275019627,0.0095257954614508,0.1991638101287975,0.0039911683260122,0.0045702970192348
3959.5,0.0397510836741719,0.0028644551690587,0.3142429397752944,0.0030930031389001,0.077289887715703,0.0095248046699964,0.1991430899751228,0.0039907535098211,0.0045698221115536
