Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
2629.5,0.0711708805628879,0.0079629446806764,0.4390207345345076,0.0090957464156305,0.147407527580713,0.0180016489711731,0.3011903125274643,0.0144754327754564,0.0199799280935256
2630.0,0.0711602431972873,0.0079617822761886,0.4389540756219496,0.0090944221705258,0.1473855774066,0.0179989669685365,0.3011448205663195,0.0144733447145986,0.0199770673497721
2630.5,0.0711496092390329,0.0079606202360973,0.4388874383594433,0.009093098339522,0.1473636342401439,0.0179962858225428,0.3010993433131137,0.0144712573010071,0.0199742074865121
2631.0,0.0711389786864485,0.0079594585602272,0.4388208227361926,0.0090917749224202,0.1473416980779087,0.0179936055327716,0.301053880760545,0.0144691705343737,0.0199713485033299
2631.5,0.0711283515378592,0.0079582972484028,0.4387542287414087,0.0090904519190218,0.1473197689164609,0.0179909260988031,0.3010084329013166,0.0144670844143909,0.01996849039981
2632.0,0.0711177277915908,0.0079571363004492,0.4386876563643102,0.0090891293291282,0.1472978467523692,0.0179882475202175,0.3009629997281365,0.014464998940751,0.019965633175537
2632.5,0.0711071074459705,0.0079559757161912,0.4386211055941224,0.0090878071525409,0.1472759315822044,0.0179855697965955,0.3009175812337175,0.0144629141131466,0.0199627768300959
2633.0,0.0710964904993266,0.0079548154954539,0.4385545764200785,0.0090864853890617,0.1472540234025396,0.017982892927518,0.3008721774107772,0.0144608299312706,0.0199599213630721
2633.5,0.0710858769499885,0.0079536556380624,0.4384880688314188,0.0090851640384924,0.1472321222099504,0.0179802169125662,0.3008267882520384,0.014458746394816,0.019957066774051
2634.0,0.0710752667962866,0.007952496143842,0.4384215828173903,0.009083843100635,0.1472102280010144,0.0179775417513214,0.3007814137502285,0.014456663503476,0.0199542130626185
2634.5,0.0710646600365525,0.0079513370126181,0.4383551183672478,0.0090825225752915,0.1471883407723115,0.0179748674433654,0.3007360538980798,0.0144545812569441,0.0199513602283605
2635.0,0.0710540566691188,0.0079501782442163,0.4382886754702531,0.0090812024622641,0.1471664605204241,0.0179721939882803,0.3006907086883296,0.0144524996549139,0.0199485082708634
2635.5,0.0710434566923194,0.0079490198384621,0.4382222541156753,0.0090798827613552,0.1471445872419365,0.0179695213856483,0.3006453781137197,0.0144504186970791,0.0199456571897137
2636.0,0.071032860104489,0.0079478617951813,0.4381558542927904,0.0090785634723673,0.1471227209334355,0.0179668496350519,0.3006000621669972,0.0144483383831339,0.0199428069844983
